order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO64630,289,11128,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64630,283,11128,2013-08-20,2013-08-27,2013-09-01,30,1,30.0
SO64631,283,2181,2013-08-20,2013-08-27,2013-09-01,30,1,30.0
SO64632,289,11285,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64632,283,11285,2013-08-20,2013-08-27,2013-09-01,30,1,30.0
SO64632,259,11285,2013-08-20,2013-08-27,2013-09-01,2,1,2.0
SO64632,260,11285,2013-08-20,2013-08-27,2013-09-01,120,1,120.0
SO64633,104,4164,2013-08-20,2013-08-27,2013-09-01,10,1,10.0
SO64634,104,10908,2013-08-20,2013-08-27,2013-09-01,10,1,10.0
SO64634,295,10908,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64635,104,10339,2013-08-20,2013-08-27,2013-09-01,10,1,10.0
SO64635,295,10339,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64635,246,10339,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64636,274,6413,2013-08-20,2013-08-27,2013-09-01,70,1,70.0
SO64637,295,9107,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64637,166,9107,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64637,247,9107,2013-08-20,2013-08-27,2013-09-01,55,1,55.0
SO64638,274,7614,2013-08-20,2013-08-27,2013-09-01,70,1,70.0
SO64638,250,7614,2013-08-20,2013-08-27,2013-09-01,50,1,50.0
SO64639,282,4068,2013-08-20,2013-08-27,2013-09-01,25,1,25.0
SO64640,287,1498,2013-08-20,2013-08-27,2013-09-01,33,1,33.0
SO64640,290,1498,2013-08-20,2013-08-27,2013-09-01,4,1,4.0
SO64640,166,1498,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64640,281,1498,2013-08-20,2013-08-27,2013-09-01,159,1,159.0
SO64641,282,7631,2013-08-20,2013-08-27,2013-09-01,25,1,25.0
SO64642,287,2678,2013-08-20,2013-08-27,2013-09-01,33,1,33.0
SO64643,289,10515,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64643,283,10515,2013-08-20,2013-08-27,2013-09-01,30,1,30.0
SO64643,244,10515,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64643,248,10515,2013-08-20,2013-08-27,2013-09-01,50,1,50.0
SO64644,289,7027,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64644,283,7027,2013-08-20,2013-08-27,2013-09-01,30,1,30.0
SO64644,259,7027,2013-08-20,2013-08-27,2013-09-01,2,1,2.0
SO64645,290,568,2013-08-20,2013-08-27,2013-09-01,4,1,4.0
SO64645,246,568,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64645,166,568,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64645,250,568,2013-08-20,2013-08-27,2013-09-01,50,1,50.0
SO64646,291,12965,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64646,288,12965,2013-08-20,2013-08-27,2013-09-01,29,1,29.0
SO64646,246,12965,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64647,291,1802,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64647,246,1802,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64648,291,15893,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64648,245,15893,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64649,104,2591,2013-08-20,2013-08-27,2013-09-01,10,1,10.0
SO64649,295,2591,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64649,292,2591,2013-08-20,2013-08-27,2013-09-01,64,1,64.0
SO64650,174,6541,2013-08-20,2013-08-27,2013-09-01,22,1,22.0
SO64650,104,6541,2013-08-20,2013-08-27,2013-09-01,10,1,10.0
SO64650,295,6541,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64650,234,6541,2013-08-20,2013-08-27,2013-09-01,24,1,24.0
SO64651,118,3645,2013-08-20,2013-08-27,2013-09-01,769,1,769.0
SO64651,274,3645,2013-08-20,2013-08-27,2013-09-01,70,1,70.0
SO64651,234,3645,2013-08-20,2013-08-27,2013-09-01,24,1,24.0
SO64651,248,3645,2013-08-20,2013-08-27,2013-09-01,50,1,50.0
SO64652,118,3652,2013-08-20,2013-08-27,2013-09-01,769,1,769.0
SO64652,272,3652,2013-08-20,2013-08-27,2013-09-01,70,1,70.0
SO64653,116,7950,2013-08-20,2013-08-27,2013-09-01,769,1,769.0
SO64653,289,7950,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64653,283,7950,2013-08-20,2013-08-27,2013-09-01,30,1,30.0
SO64653,259,7950,2013-08-20,2013-08-27,2013-09-01,2,1,2.0
SO64654,122,4482,2013-08-20,2013-08-27,2013-09-01,2295,1,2295.0
SO64655,123,1774,2013-08-20,2013-08-27,2013-09-01,2320,1,2320.0
SO64655,104,1774,2013-08-20,2013-08-27,2013-09-01,10,1,10.0
SO64655,295,1774,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64656,153,17509,2013-08-20,2013-08-27,2013-09-01,742,1,742.0
SO64656,245,17509,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64657,158,4120,2013-08-20,2013-08-27,2013-09-01,2384,1,2384.0
SO64657,246,4120,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64657,166,4120,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64658,136,4039,2013-08-20,2013-08-27,2013-09-01,1701,1,1701.0
SO64658,290,4039,2013-08-20,2013-08-27,2013-09-01,4,1,4.0
SO64658,286,4039,2013-08-20,2013-08-27,2013-09-01,25,1,25.0
SO64658,247,4039,2013-08-20,2013-08-27,2013-09-01,55,1,55.0
SO64659,135,10194,2013-08-20,2013-08-27,2013-09-01,1701,1,1701.0
SO64659,245,10194,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64659,251,10194,2013-08-20,2013-08-27,2013-09-01,50,1,50.0
SO64660,129,13009,2013-08-20,2013-08-27,2013-09-01,540,1,540.0
SO64660,233,13009,2013-08-20,2013-08-27,2013-09-01,24,1,24.0
SO64660,245,13009,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64661,127,18099,2013-08-20,2013-08-27,2013-09-01,540,1,540.0
SO64661,105,18099,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64662,122,3222,2013-08-20,2013-08-27,2013-09-01,2295,1,2295.0
SO64662,174,3222,2013-08-20,2013-08-27,2013-09-01,22,1,22.0
SO64662,245,3222,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64662,280,3222,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64663,122,3228,2013-08-20,2013-08-27,2013-09-01,2295,1,2295.0
SO64663,284,3228,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64663,289,3228,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64663,245,3228,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64664,149,14083,2013-08-20,2013-08-27,2013-09-01,742,1,742.0
SO64664,244,14083,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64665,161,15532,2013-08-20,2013-08-27,2013-09-01,2384,1,2384.0
SO64665,245,15532,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64666,158,15109,2013-08-20,2013-08-27,2013-09-01,2384,1,2384.0
SO64666,105,15109,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64666,295,15109,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64666,259,15109,2013-08-20,2013-08-27,2013-09-01,2,1,2.0
SO64667,155,12832,2013-08-20,2013-08-27,2013-09-01,1215,1,1215.0
SO64667,105,12832,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64668,155,14889,2013-08-20,2013-08-27,2013-09-01,1215,1,1215.0
SO64668,291,14889,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64668,288,14889,2013-08-20,2013-08-27,2013-09-01,29,1,29.0
SO64668,233,14889,2013-08-20,2013-08-27,2013-09-01,24,1,24.0
SO64669,293,12028,2013-08-20,2013-08-27,2013-09-01,64,1,64.0
SO64669,126,12028,2013-08-20,2013-08-27,2013-09-01,540,1,540.0
SO64670,136,6577,2013-08-20,2013-08-27,2013-09-01,1701,1,1701.0
SO64670,245,6577,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64671,138,6599,2013-08-20,2013-08-27,2013-09-01,1701,1,1701.0
SO64671,105,6599,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64671,295,6599,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64671,166,6599,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64672,130,17396,2013-08-20,2013-08-27,2013-09-01,1120,1,1120.0
SO64672,244,17396,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64673,127,12907,2013-08-20,2013-08-27,2013-09-01,540,1,540.0
SO64673,244,12907,2013-08-20,2013-08-27,2013-09-01,35,1,35.0
SO64674,163,112,2013-08-20,2013-08-27,2013-09-01,2384,1,2384.0
SO64674,295,112,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64674,105,112,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64675,117,6244,2013-08-20,2013-08-27,2013-09-01,769,1,769.0
SO64675,295,6244,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64675,104,6244,2013-08-20,2013-08-27,2013-09-01,10,1,10.0
SO64675,235,6244,2013-08-20,2013-08-27,2013-09-01,24,1,24.0
SO64676,129,12996,2013-08-20,2013-08-27,2013-09-01,540,1,540.0
SO64676,105,12996,2013-08-20,2013-08-27,2013-09-01,9,1,9.0
SO64676,295,12996,2013-08-20,2013-08-27,2013-09-01,5,1,5.0
SO64676,247,12996,2013-08-20,2013-08-27,2013-09-01,55,1,55.0
SO64677,122,5209,2013-08-21,2013-08-28,2013-09-02,2295,1,2295.0
SO64677,104,5209,2013-08-21,2013-08-28,2013-09-02,10,1,10.0
SO64677,244,5209,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64677,250,5209,2013-08-21,2013-08-28,2013-09-02,50,1,50.0
SO64678,283,6232,2013-08-21,2013-08-28,2013-09-02,30,1,30.0
SO64679,295,17924,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64679,234,17924,2013-08-21,2013-08-28,2013-09-02,24,1,24.0
SO64680,289,10374,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64680,104,10374,2013-08-21,2013-08-28,2013-09-02,10,1,10.0
SO64680,295,10374,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64680,247,10374,2013-08-21,2013-08-28,2013-09-02,55,1,55.0
SO64681,295,17946,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64681,104,17946,2013-08-21,2013-08-28,2013-09-02,10,1,10.0
SO64681,166,17946,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64682,287,5620,2013-08-21,2013-08-28,2013-09-02,33,1,33.0
SO64682,290,5620,2013-08-21,2013-08-28,2013-09-02,4,1,4.0
SO64682,259,5620,2013-08-21,2013-08-28,2013-09-02,2,1,2.0
SO64683,168,468,2013-08-21,2013-08-28,2013-09-02,8,1,8.0
SO64684,168,96,2013-08-21,2013-08-28,2013-09-02,8,1,8.0
SO64684,260,96,2013-08-21,2013-08-28,2013-09-02,120,1,120.0
SO64685,259,7730,2013-08-21,2013-08-28,2013-09-02,2,1,2.0
SO64685,168,7730,2013-08-21,2013-08-28,2013-09-02,8,1,8.0
SO64686,295,75,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64686,105,75,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64686,166,75,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64687,112,4075,2013-08-21,2013-08-28,2013-09-02,565,1,565.0
SO64688,125,6200,2013-08-21,2013-08-28,2013-09-02,2320,1,2320.0
SO64688,174,6200,2013-08-21,2013-08-28,2013-09-02,22,1,22.0
SO64688,248,6200,2013-08-21,2013-08-28,2013-09-02,50,1,50.0
SO64689,123,1486,2013-08-21,2013-08-28,2013-09-02,2320,1,2320.0
SO64689,174,1486,2013-08-21,2013-08-28,2013-09-02,22,1,22.0
SO64689,104,1486,2013-08-21,2013-08-28,2013-09-02,10,1,10.0
SO64689,295,1486,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64689,246,1486,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64690,122,2519,2013-08-21,2013-08-28,2013-09-02,2295,1,2295.0
SO64690,104,2519,2013-08-21,2013-08-28,2013-09-02,10,1,10.0
SO64690,295,2519,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64690,276,2519,2013-08-21,2013-08-28,2013-09-02,54,1,54.0
SO64691,122,4934,2013-08-21,2013-08-28,2013-09-02,2295,1,2295.0
SO64691,247,4934,2013-08-21,2013-08-28,2013-09-02,55,1,55.0
SO64692,123,1263,2013-08-21,2013-08-28,2013-09-02,2320,1,2320.0
SO64692,284,1263,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64692,289,1263,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64692,245,1263,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64693,275,508,2013-08-21,2013-08-28,2013-09-02,54,1,54.0
SO64694,290,17231,2013-08-21,2013-08-28,2013-09-02,4,1,4.0
SO64694,285,17231,2013-08-21,2013-08-28,2013-09-02,21,1,21.0
SO64694,259,17231,2013-08-21,2013-08-28,2013-09-02,2,1,2.0
SO64695,286,17818,2013-08-21,2013-08-28,2013-09-02,25,1,25.0
SO64695,259,17818,2013-08-21,2013-08-28,2013-09-02,2,1,2.0
SO64696,282,15517,2013-08-21,2013-08-28,2013-09-02,25,1,25.0
SO64696,289,15517,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64696,244,15517,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64696,233,15517,2013-08-21,2013-08-28,2013-09-02,24,1,24.0
SO64697,282,14260,2013-08-21,2013-08-28,2013-09-02,25,1,25.0
SO64697,233,14260,2013-08-21,2013-08-28,2013-09-02,24,1,24.0
SO64698,289,654,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64698,282,654,2013-08-21,2013-08-28,2013-09-02,25,1,25.0
SO64698,245,654,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64698,275,654,2013-08-21,2013-08-28,2013-09-02,54,1,54.0
SO64698,166,654,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64699,289,15106,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64699,282,15106,2013-08-21,2013-08-28,2013-09-02,25,1,25.0
SO64699,246,15106,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64699,251,15106,2013-08-21,2013-08-28,2013-09-02,50,1,50.0
SO64700,283,11548,2013-08-21,2013-08-28,2013-09-02,30,1,30.0
SO64701,104,10324,2013-08-21,2013-08-28,2013-09-02,10,1,10.0
SO64701,295,10324,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64702,274,822,2013-08-21,2013-08-28,2013-09-02,70,1,70.0
SO64703,295,5737,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64703,278,5737,2013-08-21,2013-08-28,2013-09-02,54,1,54.0
SO64704,174,8650,2013-08-21,2013-08-28,2013-09-02,22,1,22.0
SO64704,246,8650,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64705,289,3573,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64705,246,3573,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64705,248,3573,2013-08-21,2013-08-28,2013-09-02,50,1,50.0
SO64706,290,17433,2013-08-21,2013-08-28,2013-09-02,4,1,4.0
SO64706,287,17433,2013-08-21,2013-08-28,2013-09-02,33,1,33.0
SO64706,259,17433,2013-08-21,2013-08-28,2013-09-02,2,1,2.0
SO64706,281,17433,2013-08-21,2013-08-28,2013-09-02,159,1,159.0
SO64707,290,17893,2013-08-21,2013-08-28,2013-09-02,4,1,4.0
SO64707,245,17893,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64708,285,10119,2013-08-21,2013-08-28,2013-09-02,21,1,21.0
SO64708,290,10119,2013-08-21,2013-08-28,2013-09-02,4,1,4.0
SO64708,244,10119,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64709,291,16956,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64709,246,16956,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64710,284,290,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64710,289,290,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64710,246,290,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64711,119,3728,2013-08-21,2013-08-28,2013-09-02,769,1,769.0
SO64711,295,3728,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64711,104,3728,2013-08-21,2013-08-28,2013-09-02,10,1,10.0
SO64712,120,5822,2013-08-21,2013-08-28,2013-09-02,2295,1,2295.0
SO64712,174,5822,2013-08-21,2013-08-28,2013-09-02,22,1,22.0
SO64712,233,5822,2013-08-21,2013-08-28,2013-09-02,24,1,24.0
SO64713,123,4376,2013-08-21,2013-08-28,2013-09-02,2320,1,2320.0
SO64713,289,4376,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64713,284,4376,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64713,246,4376,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64714,146,4060,2013-08-21,2013-08-28,2013-09-02,742,1,742.0
SO64714,166,4060,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64715,155,14619,2013-08-21,2013-08-28,2013-09-02,1215,1,1215.0
SO64715,244,14619,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64716,154,470,2013-08-21,2013-08-28,2013-09-02,1215,1,1215.0
SO64716,251,470,2013-08-21,2013-08-28,2013-09-02,50,1,50.0
SO64717,128,13008,2013-08-21,2013-08-28,2013-09-02,540,1,540.0
SO64718,126,16586,2013-08-21,2013-08-28,2013-09-02,540,1,540.0
SO64718,246,16586,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64718,233,16586,2013-08-21,2013-08-28,2013-09-02,24,1,24.0
SO64719,134,14032,2013-08-21,2013-08-28,2013-09-02,1120,1,1120.0
SO64719,244,14032,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64719,233,14032,2013-08-21,2013-08-28,2013-09-02,24,1,24.0
SO64720,143,10170,2013-08-21,2013-08-28,2013-09-02,2443,1,2443.0
SO64721,123,2961,2013-08-21,2013-08-28,2013-09-02,2320,1,2320.0
SO64721,289,2961,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64721,284,2961,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64721,259,2961,2013-08-21,2013-08-28,2013-09-02,2,1,2.0
SO64722,159,15091,2013-08-21,2013-08-28,2013-09-02,2384,1,2384.0
SO64722,105,15091,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64722,295,15091,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64723,160,15321,2013-08-21,2013-08-28,2013-09-02,2384,1,2384.0
SO64723,295,15321,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64723,105,15321,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64723,166,15321,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64724,127,12036,2013-08-21,2013-08-28,2013-09-02,540,1,540.0
SO64725,132,9002,2013-08-21,2013-08-28,2013-09-02,1120,1,1120.0
SO64726,133,13067,2013-08-21,2013-08-28,2013-09-02,1120,1,1120.0
SO64726,249,13067,2013-08-21,2013-08-28,2013-09-02,50,1,50.0
SO64727,163,918,2013-08-21,2013-08-28,2013-09-02,2384,1,2384.0
SO64727,105,918,2013-08-21,2013-08-28,2013-09-02,9,1,9.0
SO64727,295,918,2013-08-21,2013-08-28,2013-09-02,5,1,5.0
SO64728,117,6243,2013-08-21,2013-08-28,2013-09-02,769,1,769.0
SO64728,245,6243,2013-08-21,2013-08-28,2013-09-02,35,1,35.0
SO64729,168,17607,2013-08-22,2013-08-29,2013-09-03,8,1,8.0
SO64730,286,6077,2013-08-22,2013-08-29,2013-09-03,25,1,25.0
SO64730,259,6077,2013-08-22,2013-08-29,2013-09-03,2,1,2.0
SO64731,295,13372,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64731,247,13372,2013-08-22,2013-08-29,2013-09-03,55,1,55.0
SO64731,168,13372,2013-08-22,2013-08-29,2013-09-03,8,1,8.0
SO64732,113,6960,2013-08-22,2013-08-29,2013-09-03,565,1,565.0
SO64732,282,6960,2013-08-22,2013-08-29,2013-09-03,25,1,25.0
SO64732,289,6960,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64732,245,6960,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64733,120,4680,2013-08-22,2013-08-29,2013-09-03,2295,1,2295.0
SO64733,104,4680,2013-08-22,2013-08-29,2013-09-03,10,1,10.0
SO64733,295,4680,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64733,166,4680,2013-08-22,2013-08-29,2013-09-03,9,1,9.0
SO64734,120,5600,2013-08-22,2013-08-29,2013-09-03,2295,1,2295.0
SO64735,120,6183,2013-08-22,2013-08-29,2013-09-03,2295,1,2295.0
SO64735,246,6183,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64736,124,2680,2013-08-22,2013-08-29,2013-09-03,2320,1,2320.0
SO64736,245,2680,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64737,259,21,2013-08-22,2013-08-29,2013-09-03,2,1,2.0
SO64738,282,124,2013-08-22,2013-08-29,2013-09-03,25,1,25.0
SO64739,259,271,2013-08-22,2013-08-29,2013-09-03,2,1,2.0
SO64740,285,187,2013-08-22,2013-08-29,2013-09-03,21,1,21.0
SO64741,288,16531,2013-08-22,2013-08-29,2013-09-03,29,1,29.0
SO64741,291,16531,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64741,234,16531,2013-08-22,2013-08-29,2013-09-03,24,1,24.0
SO64742,285,16756,2013-08-22,2013-08-29,2013-09-03,21,1,21.0
SO64742,259,16756,2013-08-22,2013-08-29,2013-09-03,2,1,2.0
SO64743,289,14990,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64743,245,14990,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64744,282,504,2013-08-22,2013-08-29,2013-09-03,25,1,25.0
SO64745,289,15198,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64745,282,15198,2013-08-22,2013-08-29,2013-09-03,25,1,25.0
SO64746,104,6340,2013-08-22,2013-08-29,2013-09-03,10,1,10.0
SO64746,295,6340,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64747,289,12092,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64747,283,12092,2013-08-22,2013-08-29,2013-09-03,30,1,30.0
SO64747,259,12092,2013-08-22,2013-08-29,2013-09-03,2,1,2.0
SO64748,295,5961,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64748,104,5961,2013-08-22,2013-08-29,2013-09-03,10,1,10.0
SO64749,274,9362,2013-08-22,2013-08-29,2013-09-03,70,1,70.0
SO64749,279,9362,2013-08-22,2013-08-29,2013-09-03,9,1,9.0
SO64750,272,9291,2013-08-22,2013-08-29,2013-09-03,70,1,70.0
SO64751,273,7674,2013-08-22,2013-08-29,2013-09-03,70,1,70.0
SO64751,250,7674,2013-08-22,2013-08-29,2013-09-03,50,1,50.0
SO64751,166,7674,2013-08-22,2013-08-29,2013-09-03,9,1,9.0
SO64752,273,7772,2013-08-22,2013-08-29,2013-09-03,70,1,70.0
SO64752,235,7772,2013-08-22,2013-08-29,2013-09-03,24,1,24.0
SO64753,289,4512,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64753,246,4512,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64754,289,4543,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64754,174,4543,2013-08-22,2013-08-29,2013-09-03,22,1,22.0
SO64754,245,4543,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64755,174,5040,2013-08-22,2013-08-29,2013-09-03,22,1,22.0
SO64755,259,5040,2013-08-22,2013-08-29,2013-09-03,2,1,2.0
SO64756,283,10528,2013-08-22,2013-08-29,2013-09-03,30,1,30.0
SO64757,273,5604,2013-08-22,2013-08-29,2013-09-03,70,1,70.0
SO64758,289,5941,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64758,282,5941,2013-08-22,2013-08-29,2013-09-03,25,1,25.0
SO64759,295,1734,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64759,104,1734,2013-08-22,2013-08-29,2013-09-03,10,1,10.0
SO64760,282,8044,2013-08-22,2013-08-29,2013-09-03,25,1,25.0
SO64760,289,8044,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64760,245,8044,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64761,285,555,2013-08-22,2013-08-29,2013-09-03,21,1,21.0
SO64762,290,14670,2013-08-22,2013-08-29,2013-09-03,4,1,4.0
SO64762,246,14670,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64762,249,14670,2013-08-22,2013-08-29,2013-09-03,50,1,50.0
SO64763,290,14775,2013-08-22,2013-08-29,2013-09-03,4,1,4.0
SO64763,285,14775,2013-08-22,2013-08-29,2013-09-03,21,1,21.0
SO64763,244,14775,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64764,288,1732,2013-08-22,2013-08-29,2013-09-03,29,1,29.0
SO64764,291,1732,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64764,105,1732,2013-08-22,2013-08-29,2013-09-03,9,1,9.0
SO64764,295,1732,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64764,168,1732,2013-08-22,2013-08-29,2013-09-03,8,1,8.0
SO64765,174,6553,2013-08-22,2013-08-29,2013-09-03,22,1,22.0
SO64765,104,6553,2013-08-22,2013-08-29,2013-09-03,10,1,10.0
SO64766,120,1781,2013-08-22,2013-08-29,2013-09-03,2295,1,2295.0
SO64766,284,1781,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64766,174,1781,2013-08-22,2013-08-29,2013-09-03,22,1,22.0
SO64766,248,1781,2013-08-22,2013-08-29,2013-09-03,50,1,50.0
SO64767,120,4391,2013-08-22,2013-08-29,2013-09-03,2295,1,2295.0
SO64767,289,4391,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
SO64767,284,4391,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64767,246,4391,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64768,123,5760,2013-08-22,2013-08-29,2013-09-03,2320,1,2320.0
SO64769,153,4058,2013-08-22,2013-08-29,2013-09-03,742,1,742.0
SO64769,105,4058,2013-08-22,2013-08-29,2013-09-03,9,1,9.0
SO64770,153,17507,2013-08-22,2013-08-29,2013-09-03,742,1,742.0
SO64770,245,17507,2013-08-22,2013-08-29,2013-09-03,35,1,35.0
SO64770,249,17507,2013-08-22,2013-08-29,2013-09-03,50,1,50.0
SO64771,157,14616,2013-08-22,2013-08-29,2013-09-03,1215,1,1215.0
SO64771,105,14616,2013-08-22,2013-08-29,2013-09-03,9,1,9.0
SO64771,295,14616,2013-08-22,2013-08-29,2013-09-03,5,1,5.0
